capture,2025-05-23 15:13:30,3,{"borua": 2, "ongvang": 1},captures/detect_2025-05-23_15-13-30_capture.jpg
capture,2025-05-23 15:13:38,2,{"borua": 2},captures/detect_2025-05-23_15-13-38_capture.jpg
capture,2025-05-23 15:13:42,3,{"borua": 3},captures/detect_2025-05-23_15-13-42_capture.jpg
capture,2025-05-23 15:13:44,2,{"borua": 1, "bohungdo": 1},captures/detect_2025-05-23_15-13-44_capture.jpg
capture,2025-05-23 15:17:06,1,{"borua": 1},captures/detect_2025-05-23_15-17-06_capture.jpg
capture,2025-05-23 15:17:09,1,{"borua": 1},captures/detect_2025-05-23_15-17-09_capture.jpg
capture,2025-05-23 15:17:14,1,{"borua": 1},captures/detect_2025-05-23_15-17-14_capture.jpg
capture,2025-05-23 15:17:18,2,{"borua": 2},captures/detect_2025-05-23_15-17-18_capture.jpg
capture,2025-05-23 15:17:21,2,{"borua": 1, "bohungdo": 1},captures/detect_2025-05-23_15-17-21_capture.jpg
capture,2025-05-23 15:17:24,2,{"borua": 2},captures/detect_2025-05-23_15-17-24_capture.jpg
capture,2025-05-23 15:17:26,1,{"borua": 1},captures/detect_2025-05-23_15-17-26_capture.jpg
capture,2025-05-23 15:17:28,2,{"borua": 2},captures/detect_2025-05-23_15-17-28_capture.jpg
capture,2025-05-23 15:18:46,1,{"borua": 1},captures/detect_2025-05-23_15-18-46_capture.jpg
capture,2025-05-23 15:18:49,1,{"borua": 1},captures/detect_2025-05-23_15-18-49_capture.jpg
capture,2025-05-23 15:18:51,3,{"borua": 2, "ongvang": 1},captures/detect_2025-05-23_15-18-51_capture.jpg
capture,2025-05-23 15:18:59,2,{"borua": 2},captures/detect_2025-05-23_15-18-59_capture.jpg
capture,2025-05-23 15:19:04,1,{"borua": 1},captures/detect_2025-05-23_15-19-04_capture.jpg
capture,2025-05-23 15:19:08,3,{"borua": 3},captures/detect_2025-05-23_15-19-08_capture.jpg
capture,2025-05-23 15:24:05,1,{"borua": 1},captures/detect_2025-05-23_15-24-05_capture.jpg
capture,2025-05-23 15:31:44,6,{"borua": 3, "bohungdo": 1, "ongvang": 2},captures/detect_2025-05-23_15-31-44_capture.jpg
capture,2025-05-23 15:31:47,3,{"borua": 2, "ongvang": 1},captures/detect_2025-05-23_15-31-47_capture.jpg
1,2025-05-23 15:31:52,4,{"bohungdo": 2, "borua": 2},captures/detect_2025-05-23_15-31-52_1.jpg
capture,2025-05-23 15:45:05,3,{"ongvang": 1, "borua": 2},captures/detect_2025-05-23_15-45-05_capture.jpg
capture,2025-05-23 15:45:19,2,{"ongvang": 2},captures/detect_2025-05-23_15-45-19_capture.jpg
capture,2025-05-23 15:45:26,4,{"ongvang": 1, "bohungdo": 1, "borua": 2},captures/detect_2025-05-23_15-45-26_capture.jpg
capture,2025-05-23 15:45:29,2,{"ongvang": 1, "borua": 1},captures/detect_2025-05-23_15-45-29_capture.jpg
capture,2025-05-23 15:45:37,3,{"ongvang": 2, "borua": 1},captures/detect_2025-05-23_15-45-37_capture.jpg
capture,2025-05-23 15:50:57,1,{"ongvang": 1},captures/detect_2025-05-23_15-50-57_capture.jpg
1,2025-05-23 15:51:42,2,{"ongvang": 1, "bohungdo": 1},captures/detect_2025-05-23_15-51-42_1.jpg
2,2025-05-23 15:51:43,2,{"ongvang": 1, "bohungdo": 1},captures/detect_2025-05-23_15-51-43_2.jpg
3,2025-05-23 15:51:45,3,{"ongvang": 1, "bohungdo": 2},captures/detect_2025-05-23_15-51-45_3.jpg
4,2025-05-23 15:51:46,1,{"ongvang": 1},captures/detect_2025-05-23_15-51-46_4.jpg
5,2025-05-23 15:51:47,2,{"ongvang": 1, "bohungdo": 1},captures/detect_2025-05-23_15-51-47_5.jpg
6,2025-05-23 15:51:49,1,{"ongvang": 1},captures/detect_2025-05-23_15-51-49_6.jpg
7,2025-05-23 15:51:50,1,{"ongvang": 1},captures/detect_2025-05-23_15-51-50_7.jpg
8,2025-05-23 15:51:52,1,{"ongvang": 1},captures/detect_2025-05-23_15-51-52_8.jpg
9,2025-05-23 15:51:53,1,{"ongvang": 1},captures/detect_2025-05-23_15-51-53_9.jpg
10,2025-05-23 15:51:56,1,{"ongvang": 1},captures/detect_2025-05-23_15-51-56_10.jpg
11,2025-05-23 15:51:58,1,{"ongvang": 1},captures/detect_2025-05-23_15-51-58_11.jpg
12,2025-05-23 15:51:59,1,{"ongvang": 1},captures/detect_2025-05-23_15-51-59_12.jpg
13,2025-05-23 15:52:00,1,{"ongvang": 1},captures/detect_2025-05-23_15-52-00_13.jpg
14,2025-05-23 15:52:02,1,{"ongvang": 1},captures/detect_2025-05-23_15-52-02_14.jpg
15,2025-05-23 15:52:03,1,{"ongvang": 1},captures/detect_2025-05-23_15-52-03_15.jpg
16,2025-05-23 15:52:04,1,{"ongvang": 1},captures/detect_2025-05-23_15-52-04_16.jpg
17,2025-05-23 15:52:06,1,{"ongvang": 1},captures/detect_2025-05-23_15-52-06_17.jpg
18,2025-05-23 15:52:07,1,{"ongvang": 1},captures/detect_2025-05-23_15-52-07_18.jpg
capture,2025-05-23 15:57:17,2,{"ongvang": 1, "borua": 1},captures/detect_2025-05-23_15-57-17_capture.jpg
capture,2025-05-23 15:57:19,2,{"ongvang": 1, "bohungdo": 1},captures/detect_2025-05-23_15-57-19_capture.jpg
capture,2025-05-23 15:57:21,2,{"ongvang": 1, "borua": 1},captures/detect_2025-05-23_15-57-21_capture.jpg
1,2025-05-23 15:58:34,3,{"ongvang": 1, "bohungdo": 1, "borua": 1},captures/detect_2025-05-23_15-58-34_1.jpg
2,2025-05-23 15:58:35,3,{"ongvang": 1, "bohungdo": 1, "borua": 1},captures/detect_2025-05-23_15-58-35_2.jpg
3,2025-05-23 15:58:36,3,{"ongvang": 1, "bohungdo": 1, "borua": 1},captures/detect_2025-05-23_15-58-36_3.jpg
4,2025-05-23 15:58:38,3,{"ongvang": 1, "bohungdo": 1, "borua": 1},captures/detect_2025-05-23_15-58-38_4.jpg
5,2025-05-23 15:58:40,3,{"ongvang": 1, "borua": 1, "bohungdo": 1},captures/detect_2025-05-23_15-58-40_5.jpg
6,2025-05-23 15:58:41,1,{"ongvang": 1},captures/detect_2025-05-23_15-58-41_6.jpg
7,2025-05-23 15:58:43,0,{},captures/detect_2025-05-23_15-58-43_7.jpg
8,2025-05-23 15:58:44,0,{},captures/detect_2025-05-23_15-58-44_8.jpg
9,2025-05-23 15:58:45,0,{},captures/detect_2025-05-23_15-58-45_9.jpg
10,2025-05-23 15:58:47,0,{},captures/detect_2025-05-23_15-58-47_10.jpg
11,2025-05-23 15:58:48,2,{"ongvang": 1, "bohungdo": 1},captures/detect_2025-05-23_15-58-48_11.jpg
12,2025-05-23 15:58:50,0,{},captures/detect_2025-05-23_15-58-50_12.jpg
13,2025-05-23 15:58:51,0,{},captures/detect_2025-05-23_15-58-51_13.jpg
14,2025-05-23 15:58:53,1,{"bohungdo": 1},captures/detect_2025-05-23_15-58-53_14.jpg
15,2025-05-23 15:58:54,1,{"borua": 1},captures/detect_2025-05-23_15-58-54_15.jpg
16,2025-05-23 15:58:56,2,{"bohungdo": 1, "borua": 1},captures/detect_2025-05-23_15-58-56_16.jpg
17,2025-05-23 15:58:57,1,{"bohungdo": 1},captures/detect_2025-05-23_15-58-57_17.jpg
18,2025-05-23 15:58:59,1,{"bohungdo": 1},captures/detect_2025-05-23_15-58-59_18.jpg
19,2025-05-23 15:59:00,0,{},captures/detect_2025-05-23_15-59-00_19.jpg
20,2025-05-23 15:59:01,1,{"bohungdo": 1},captures/detect_2025-05-23_15-59-01_20.jpg
21,2025-05-23 15:59:03,0,{},captures/detect_2025-05-23_15-59-03_21.jpg
22,2025-05-23 15:59:04,0,{},captures/detect_2025-05-23_15-59-04_22.jpg
23,2025-05-23 15:59:06,0,{},captures/detect_2025-05-23_15-59-06_23.jpg
24,2025-05-23 15:59:07,0,{},captures/detect_2025-05-23_15-59-07_24.jpg
25,2025-05-23 15:59:09,1,{"bohungdo": 1},captures/detect_2025-05-23_15-59-09_25.jpg
26,2025-05-23 15:59:10,0,{},captures/detect_2025-05-23_15-59-10_26.jpg
27,2025-05-23 15:59:12,1,{"bohungdo": 1},captures/detect_2025-05-23_15-59-12_27.jpg
28,2025-05-23 15:59:13,0,{},captures/detect_2025-05-23_15-59-13_28.jpg
